,mean_temp
8586,16.0
583,18.2
15210,19.1
15318,4.5
116,9.3
6644,10.4
13869,8.0
15268,15.5
14990,8.9
13757,18.8
8712,9.4
1763,4.1
1875,0.8
12157,9.2
11536,19.5
10445,17.0
3224,8.7
526,15.8
7725,6.1
2946,4.3
4473,9.4
12091,-1.4
5655,16.6
8884,13.2
6059,21.5
959,15.6
12636,17.3
6342,10.7
3633,9.1
1050,8.3
8782,5.6
8711,7.8
3380,9.2
3676,7.2
5776,11.0
13887,8.7
6573,0.6
5179,7.6
1607,11.0
3610,3.8
14974,7.1
6635,10.7
15339,2.7
10001,13.4
791,7.0
8984,23.8
3056,9.4
10047,20.4
1980,13.7
11425,10.1
3598,5.4
933,15.9
12155,7.9
13194,7.3
7424,13.2
5626,9.9
1682,20.5
4179,13.2
12218,13.5
13156,8.4
6446,17.2
4116,6.0
988,17.3
11703,11.3
11645,7.2
2896,5.2
3778,13.4
5658,18.6
11722,8.6
3093,14.9
3155,21.0
11393,5.2
1823,7.5
14777,17.0
1098,9.2
10396,18.6
2844,13.8
9078,7.8
3342,2.8
38,2.0
6540,3.6
14360,11.3
8707,12.6
3356,7.6
13025,17.5
9645,13.0
11745,6.3
11801,17.3
12857,12.1
10698,7.6
11186,18.3
12191,12.7
7813,13.0
14927,6.8
9098,7.4
8220,24.0
14953,5.8
10699,7.8
2428,14.4
5043,6.6
5346,18.5
8954,19.4
11939,18.6
4811,9.7
8476,11.2
686,12.6
4799,2.8
7437,14.7
2353,13.2
6353,12.8
13862,10.1
4569,20.6
8213,21.0
2752,23.2
9077,9.4
8073,10.0
9109,6.2
1040,5.8
14174,11.7
7491,19.6
1265,16.1
12771,7.0
14237,9.3
7059,11.4
277,11.6
5084,11.3
10276,7.0
9437,10.7
2382,16.2
571,21.2
1435,4.1
12094,-2.6
9439,11.3
5352,13.4
12873,13.2
11718,2.0
10706,11.3
5445,0.6
1007,11.2
12962,15.5
4543,15.4
12987,22.7
15096,11.5
14242,5.1
2064,18.4
1136,9.0
9882,6.0
14215,5.0
5343,17.9
10177,10.3
294,11.2
9739,24.6
10204,5.4
8780,9.6
11521,18.5
2403,18.6
10321,11.0
3998,5.6
14325,8.2
3741,12.0
11700,11.2
14167,15.3
2719,13.3
14138,12.1
12713,16.9
5150,5.6
2808,11.2
9017,17.0
556,12.4
13707,15.8
4795,2.6
2469,15.3
3738,13.2
4286,11.8
12643,15.9
9908,7.2
2604,0.4
362,4.0
6924,3.1
1704,18.8
2139,12.1
3239,6.0
2383,16.7
7314,2.6
4311,13.8
9477,3.4
1312,19.8
14477,22.6
3930,13.7
6183,-0.8
13303,16.1
1591,8.2
14416,15.7
2162,7.8
2396,19.6
317,3.3
9516,8.8
11303,6.1
5233,15.4
13672,18.6
5068,6.2
4036,6.4
8987,29.0
3020,11.0
9903,2.3
11579,17.6
8228,16.2
12741,4.4
9105,5.6
5295,18.4
3972,7.4
5370,13.1
4133,10.8
974,16.0
7291,9.0
9175,8.4
954,18.7
9610,11.2
9752,17.4
12327,15.2
13660,14.4
12457,3.0
9547,2.1
14296,4.7
5016,12.6
14930,5.1
9179,6.0
10874,11.8
7490,18.7
13239,8.2
1640,17.6
1290,19.4
11873,19.1
1380,9.0
1933,7.2
4675,6.0
14029,17.5
11352,1.1
10222,7.0
892,14.8
7287,11.4
4876,12.3
12261,20.5
7906,19.9
12447,8.7
8194,11.9
14406,18.9
10301,10.4
9041,15.4
10929,2.9
2466,18.4
7657,0.2
10106,17.5
9788,13.3
1913,4.1
13331,21.8
11362,3.0
2736,22.6
726,2.0
7214,12.6
8245,25.5
1796,3.4
3845,18.6
6402,19.4
10745,16.0
10992,0.8
936,13.4
2265,2.4
824,6.2
12513,5.0
7274,4.0
11593,14.8
1389,10.8
3564,13.3
9076,11.0
5429,6.8
7827,14.4
5690,23.1
13059,17.2
7878,20.0
1868,7.6
13373,18.2
8202,14.8
11607,12.4
7486,17.4
9655,14.3
806,3.5
4805,9.6
13559,3.5
12260,21.8
10300,8.7
14051,25.5
15276,10.9
10426,18.1
9155,3.4
7511,18.8
8056,2.6
4494,7.8
2632,7.4
13668,11.8
8896,11.4
8623,17.8
7832,15.3
4388,6.1
145,11.0
6467,15.0
2033,18.0
14013,16.4
1165,6.0
11692,4.2
2050,17.3
3760,8.5
10816,17.4
12676,11.4
4435,7.0
3430,13.3
8190,14.0
13457,13.8
7069,17.7
4361,3.8
10616,6.8
9454,3.4
1771,12.4
3511,18.2
271,12.0
12984,22.2
15309,7.6
8436,10.1
12605,21.1
12764,4.9
2032,16.0
14712,5.2
12316,13.3
9005,17.2
14837,15.9
3810,13.0
13785,17.6
9996,14.4
14095,18.9
4346,5.3
10653,11.1
545,14.5
3241,10.6
8930,20.4
8502,8.4
11713,6.5
9323,14.8
15218,13.3
12303,18.5
10961,-2.2
7564,14.8
920,22.4
14001,12.7
11779,14.8
6640,9.0
12151,10.4
7694,0.5
8230,15.4
12651,20.1
7126,17.6
4278,15.2
2983,1.6
130,12.6
13409,15.6
7980,9.0
2667,7.1
7138,17.5
3223,6.9
9374,14.8
7693,3.1
5392,12.9
614,15.9
15196,25.6
1466,11.7
4497,9.2
3042,14.6
9126,5.8
2419,15.8
5085,6.6
3294,4.9
6737,17.4
1500,-0.1
13014,14.4
9018,17.0
1521,5.5
14000,11.2
11122,18.8
4232,27.4
7686,4.4
8820,9.1
4430,3.4
12045,6.2
390,1.6
12537,11.2
15134,13.5
7124,15.2
5913,10.0
12182,13.3
8592,15.3
4806,7.4
13327,18.4
13749,22.0
11551,17.9
8238,17.6
8044,2.8
15013,9.5
3993,6.4
11834,13.4
11918,15.2
14661,10.8
13400,16.2
6609,4.1
5319,15.2
15102,14.5
7119,15.0
2421,16.4
5604,12.6
1750,11.5
15072,12.3
13846,7.4
12254,15.7
14912,9.9
338,12.2
8407,5.4
11855,12.6
1341,15.9
14652,6.9
7982,7.8
12086,-1.2
3640,8.4
329,11.3
13563,4.6
3004,10.1
6960,2.8
4090,8.5
11307,-0.2
9828,3.5
2322,8.4
6667,10.8
7009,7.6
4197,16.7
3549,12.1
9650,17.3
8363,8.0
4203,15.2
14304,-2.4
11761,10.2
12418,8.6
13722,21.2
13350,19.9
13816,13.8
6185,2.4
1639,13.8
9130,3.3
60,6.8
1240,16.2
5760,13.4
5136,9.0
2343,14.1
2120,10.2
1524,5.4
7617,10.9
153,15.0
481,5.8
6122,14.7
12652,20.2
7674,6.4
7101,11.6
12112,10.8
1762,5.6
8942,19.6
7715,5.4
9977,12.1
13946,10.5
7479,17.2
6212,5.4
12693,18.0
4853,6.4
2711,11.1
6766,18.4
4150,12.4
12385,6.5
1333,14.4
14451,26.9
11046,7.2
8378,4.4
9328,20.5
14419,19.8
14894,13.5
10250,1.4
14006,13.6
3850,21.2
8340,9.0
4124,6.6
13081,11.6
13765,19.4
11555,21.7
4788,5.9
2866,8.2
11968,12.9
1386,12.5
5941,8.5
3067,15.8
13913,8.7
3629,5.9
14526,15.2
12989,21.9
13742,18.6
3028,14.6
2969,1.6
11664,1.1
9900,6.3
11145,17.3
8646,19.4
6136,11.4
8801,2.4
4263,18.6
13018,14.0
645,11.0
14824,19.8
2074,11.6
12244,15.9
341,11.2
8041,5.8
1622,16.2
12875,13.9
7141,18.8
5796,13.1
7184,18.5
14328,9.8
8232,16.4
5475,4.6
10281,10.0
12116,8.0
10367,14.0
14219,9.7
74,0.7
15182,18.1
15235,17.7
10849,15.2
11372,4.0
10268,8.4
8633,18.8
14176,16.1
2051,20.2
2541,10.3
1301,18.9
5877,6.6
7368,3.6
11622,13.4
1304,16.7
8428,10.6
13963,9.9
2599,0.2
12808,8.5
2573,4.2
11472,16.4
3186,16.0
12145,9.6
2768,17.8
4831,6.8
4223,18.6
14817,18.2
2106,9.9
2679,10.8
10953,2.2
12880,13.3
13591,4.6
1387,11.4
14851,19.1
14573,7.5
13714,24.8
14880,15.8
7083,15.0
13364,17.9
13192,5.3
1279,16.2
13221,5.8
804,8.0
1555,5.8
14567,7.3
11382,5.4
4566,18.8
12994,20.4
14845,21.9
4841,6.2
3594,4.9
6035,23.2
6852,13.8
10112,15.5
8705,13.4
4177,14.0
1308,21.4
9106,3.4
3452,16.6
3695,6.0
4242,19.8
11348,2.2
2198,-3.1
8966,20.2
4425,-1.9
6150,7.8
943,13.9
822,8.3
5005,12.8
6612,9.6
12469,3.1
8356,9.3
5619,12.0
4547,13.8
12175,12.3
2538,10.2
14969,5.8
9503,10.2
5207,6.8
14609,9.4
13837,5.2
13575,5.6
3054,8.9
3675,6.4
7776,6.6
7218,10.5
6722,12.6
3300,6.6
3310,6.6
7221,12.7
8519,10.4
10682,8.2
5954,6.8
10998,4.0
12600,17.4
832,12.8
11271,5.3
3462,16.9
13489,13.4
14329,9.1
7643,5.2
54,2.9
12256,18.0
3451,17.4
6305,6.0
10093,17.9
1481,2.7
4873,11.6
13087,17.5
8038,7.0
12342,12.1
3335,6.0
6016,17.8
4926,20.3
9138,9.9
5797,12.3
11485,14.9
10353,16.4
15085,12.1
5083,9.2
6645,9.8
12481,5.3
11249,9.1
5490,9.7
768,10.2
2065,20.5
14586,9.7
11687,5.9
7311,6.0
8477,9.7
15249,13.7
4524,16.6
11568,17.2
10524,9.8
2717,15.0
2079,13.6
11581,14.8
8914,18.8
951,16.2
8058,8.8
2482,12.2
10454,15.2
9181,2.2
11404,6.8
1759,9.4
9984,13.5
4422,-4.6
6704,11.6
13671,18.4
9916,2.8
5182,6.0
8533,12.6
3701,8.6
4243,19.3
688,8.5
3432,16.4
13395,13.7
4944,19.6
966,17.5
14895,14.1
14564,10.8
10395,16.4
2713,11.6
4757,4.9
13290,13.5
12350,14.4
14654,7.2
6320,15.8
13472,8.8
5975,7.6
3572,12.2
12997,20.4
5299,16.8
1990,18.0
12312,16.0
12951,17.3
1205,9.2
13490,12.2
13050,15.6
4971,16.9
14924,7.3
13226,6.6
6783,19.4
3600,10.8
6490,15.2
8609,23.4
15307,7.6
13888,8.7
8070,7.6
8577,17.2
7973,10.0
14300,2.1
1625,15.8
536,13.0
8766,8.3
7970,12.4
13224,8.4
4212,18.8
6456,16.8
3507,20.2
8393,3.4
9524,6.5
7112,16.8
11694,6.0
2708,13.8
5031,10.6
6514,12.2
4662,11.9
4021,5.3
1854,6.7
14479,20.1
2872,8.1
3030,14.0
9397,18.2
1645,21.6
3417,13.8
3476,15.8
14662,10.7
11053,12.8
1792,8.5
13718,21.8
3797,16.0
3368,8.2
11559,15.6
11725,10.5
7196,12.7
14804,18.0
5109,5.2
6024,23.0
11641,4.2
8795,1.8
11248,7.6
14277,5.8
126,9.4
5959,8.8
3876,19.6
11127,15.0
13635,9.2
4451,9.4
7147,18.1
3531,15.6
10922,4.4
827,8.4
9831,5.6
7790,11.6
984,17.0
11473,13.4
11197,17.1
7783,10.2
10380,18.6
14707,10.1
2443,17.5
8554,15.6
10541,11.2
345,6.8
814,12.6
6166,4.9
12999,18.9
11397,7.5
13939,6.2
15007,9.9
11517,18.7
12298,15.7
5779,8.1
2116,13.0
10026,16.8
793,2.8
15260,9.9
6898,11.1
2674,10.2
94,4.0
4225,21.0
3756,9.8
2891,8.9
2371,17.0
11420,10.4
14417,15.8
3228,8.0
7863,13.1
6359,19.4
14132,13.0
13102,9.8
7326,1.2
6028,17.8
11045,5.3
13429,11.7
11104,13.4
1865,5.6
4612,15.8
10049,19.8
2645,4.6
2243,3.2
5373,13.4
2336,15.2
950,17.4
11260,13.3
1120,4.6
10789,17.4
2204,-1.3
419,4.0
922,17.8
9446,8.0
8669,14.6
10227,7.4
5408,8.0
5788,11.5
5742,14.4
7667,2.0
5567,13.1
8135,10.6
1202,9.0
10818,15.8
5765,13.8
8389,2.9
1970,16.6
11302,4.1
4018,4.5
10343,13.8
3687,6.6
13108,8.7
1997,22.2
4033,11.0
15186,21.3
11246,12.9
1248,20.8
2192,4.0
2712,10.6
9184,3.0
2190,2.8
4670,12.8
5142,7.6
5984,11.2
6565,4.2
7804,18.9
11954,14.8
6943,6.2
11789,10.2
12903,13.1
9510,5.0
10055,19.0
10535,6.6
10641,4.1
2136,8.6
1065,3.5
600,12.8
4227,19.2
10813,15.6
7577,15.4
77,4.2
7546,18.8
2898,9.2
4820,11.0
9506,9.9
14291,5.2
6413,22.8
9444,9.2
9064,8.0
12042,9.5
8007,7.5
5468,4.4
5951,9.8
14989,9.1
11157,17.1
3391,6.4
5415,10.1
2560,1.0
15176,16.6
8162,10.3
2635,7.9
5256,17.5
3530,16.9
8567,18.3
1908,7.5
12621,25.4
14232,3.0
235,13.3
12219,15.9
1604,13.7
7984,7.9
9310,15.4
11869,15.3
3490,18.6
15117,20.0
11150,19.7
1994,19.4
2824,13.4
14267,10.2
10568,7.6
13924,7.6
1342,18.2
8512,15.0
1619,20.6
11905,17.4
5287,15.6
2060,20.6
15272,12.1
2219,3.9
9865,6.4
6038,20.2
260,16.3
14387,14.8
10231,9.8
12977,20.7
9093,8.0
3744,9.6
2026,17.7
6988,7.6
4234,19.6
1917,4.2
1828,4.8
9765,14.2
12607,21.6
12941,18.7
6233,-0.2
14338,9.4
12846,5.7
6283,6.4
4208,15.4
12819,7.8
224,19.2
8915,19.8
10002,13.0
9333,19.6
13721,18.1
6469,15.2
13956,10.8
14462,24.5
13746,18.1
14932,2.5
10954,2.9
846,5.2
4289,13.8
5560,11.4
13234,7.3
2551,6.4
13917,5.8
11120,14.4
117,9.8
8837,7.1
5966,17.7
8195,11.6
12362,5.3
14043,17.5
8659,14.8
7489,17.6
5,-0.5
5342,17.2
9111,8.2
10787,17.7
4324,6.4
1063,5.4
2590,1.6
8434,10.4
13046,18.0
9352,21.8
11062,15.2
3735,10.2
13918,4.4
10589,7.2
3517,19.6
6986,9.7
11613,8.7
10755,13.1
6767,19.1
5622,12.1
1605,12.7
1733,16.1
10516,12.5
10901,10.6
14349,11.9
9504,8.4
11640,7.4
3812,14.2
14779,16.8
10554,3.0
10167,5.2
11706,3.2
1761,7.8
5401,6.2
2739,20.0
13829,7.2
14788,19.1
2472,11.0
6738,18.6
6891,5.1
12199,20.1
7943,15.1
12910,14.0
9685,16.5
4206,21.6
6371,17.7
10350,13.0
9361,20.2
10348,15.5
232,16.6
8258,16.2
7561,12.8
9795,15.4
6168,6.0
11475,16.5
3596,3.6
6288,4.0
4632,15.2
125,6.7
7641,9.3
6229,3.0
13542,7.6
1296,17.5
1976,14.1
14558,11.9
14497,18.1
10267,5.8
12772,6.6
5750,12.2
8152,10.7
14896,13.2
3086,13.8
14253,6.3
6882,10.0
14295,8.6
7673,7.0
3345,6.2
8172,9.4
14473,17.1
5870,5.0
6506,14.2
2797,11.8
918,19.4
1646,22.1
5122,7.4
5126,8.3
13170,2.2
13623,12.4
4621,20.2
6809,23.5
364,1.4
11479,19.6
2125,8.3
8150,9.2
12315,12.1
12761,8.1
8717,9.9
13013,15.7
55,1.8
638,15.0
302,8.5
10958,1.5
5811,7.8
1276,15.6
14178,12.1
12912,14.5
10247,6.6
13568,3.3
13337,17.6
4432,-0.4
3644,11.4
4143,18.9
2878,9.4
12394,2.6
6493,10.8
13367,18.7
10478,17.2
10453,18.7
5240,10.8
14447,22.9
10488,14.3
6937,5.7
7240,13.2
14124,16.0
9945,11.6
13389,18.2
10160,15.9
2593,-1.0
11309,0.3
2393,14.7
523,13.9
6376,17.9
6981,11.5
13716,19.8
6677,11.8
3900,17.7
14793,18.6
12891,9.2
5585,6.7
14381,12.4
7956,11.2
7570,17.0
11314,0.1
6777,20.6
12348,12.8
10161,10.9
671,4.2
4188,15.6
666,15.6
3266,0.6
1887,4.6
11458,10.6
8472,6.0
9911,4.4
11139,24.0
12647,17.4
9091,8.4
7687,4.8
6031,20.8
15091,12.4
6090,15.4
6238,1.6
7350,4.8
7830,16.1
760,0.1
6254,2.2
1906,5.2
12234,18.4
12015,8.6
12330,11.4
3818,21.6
6269,4.8
4300,14.8
5569,9.2
7941,15.8
10785,14.0
4164,13.8
11223,16.7
5971,14.8
3579,16.0
2832,15.4
5449,8.4
3472,14.9
6327,12.4
137,12.2
7043,4.1
4892,20.8
2180,10.2
10320,7.2
7730,5.4
3177,14.8
4854,6.2
4637,16.9
5115,0.0
14290,5.9
7648,7.6
4261,19.0
12536,6.3
1331,14.0
10209,12.5
12734,11.2
10674,1.4
7002,9.5
9550,1.4
6941,8.5
8017,10.8
6241,0.5
9521,3.9
15319,6.0
6881,6.6
13051,13.5
10342,13.9
4530,11.1
10314,8.2
4673,8.6
12173,13.5
6996,7.2
1252,22.2
11470,13.7
3374,6.5
2814,10.2
4719,7.8
6544,7.6
10040,17.8
4858,14.0
7901,18.7
11229,16.2
8580,14.0
8427,10.7
1077,-3.6
10176,8.4
4363,5.0
12154,8.7
770,8.6
10357,12.4
12725,10.0
8865,5.0
249,17.2
9766,17.2
7239,11.7
3419,14.6
10273,9.2
10015,17.0
14739,10.6
4976,17.8
4544,11.9
5565,9.4
7939,16.4
716,6.8
14822,20.3
12338,12.3
2048,16.6
5997,14.0
6600,4.8
7245,7.6
13456,13.0
4178,15.8
4809,6.0
10916,10.0
14562,12.0
7140,20.4
7190,19.4
1460,5.4
5989,15.2
9860,1.3
10948,10.7
2000,13.8
12763,3.1
12805,6.2
8175,14.6
404,9.6
384,4.2
14585,12.0
14568,5.0
10344,15.4
1633,17.0
14666,11.1
13772,22.6
4784,8.7
14616,8.6
6970,4.8
3925,13.2
13528,3.4
4158,14.8
7449,12.8
13140,11.8
14090,18.1
13550,10.9
8415,8.4
2193,2.2
11328,-0.9
12661,17.6
10016,17.6
1015,8.4
5124,9.5
13164,6.0
7418,12.7
7409,5.9
8989,24.4
2871,13.0
9,3.3
10136,16.0
1838,7.6
4804,6.4
255,15.4
7026,12.6
5713,19.2
12677,11.6
3324,2.8
7714,4.6
1581,11.6
11148,16.2
924,18.8
2779,18.2
10700,7.6
7891,19.2
6132,15.3
13216,5.8
5320,15.0
7312,5.0
7102,11.4
6042,21.3
3775,15.6
4835,6.2
12328,14.4
4964,18.2
10971,3.6
539,11.6
7483,15.0
2745,17.6
3719,4.9
14643,2.3
6819,16.8
13659,11.8
9337,18.2
13319,16.7
4468,8.3
667,10.3
7575,14.6
11211,15.7
8549,13.8
5063,8.6
11023,8.4
10975,5.2
1353,18.9
13323,18.4
7114,19.5
15003,6.0
8662,16.2
2703,12.8
3330,4.0
8053,0.4
11829,15.6
9588,13.4
3584,13.5
14504,21.3
13454,10.7
5645,17.8
3376,7.5
1256,15.8
6190,6.4
11704,8.2
13843,8.2
13970,12.2
9442,10.6
13987,8.9
5348,13.8
11003,4.1
12490,3.8
11476,16.9
11125,17.8
4175,12.0
13460,11.8
4910,17.1
1852,6.8
6316,13.1
12972,16.1
15123,17.1
2105,10.8
133,18.5
13428,15.0
5029,11.7
928,13.5
823,9.4
7576,16.2
11632,9.8
1531,8.2
1214,9.8
504,16.5
12477,5.2
10188,9.6
6530,5.2
3072,16.2
10150,15.0
9576,11.2
9086,8.3
13116,11.4
8647,17.4
6619,3.9
13971,11.6
9273,10.6
3709,4.6
14718,16.4
4849,11.2
4748,7.6
4268,14.2
11714,2.4
12326,12.1
11794,14.8
15159,17.3
8905,11.5
4186,16.4
10406,17.6
5301,16.5
2923,6.0
6588,3.5
1810,4.8
3486,17.8
7419,10.7
3141,14.4
10019,18.6
9347,21.6
1324,16.6
4312,11.5
7494,21.6
8702,11.2
9872,8.6
8691,6.8
14985,8.0
10048,21.2
9580,12.2
13807,11.6
11911,19.6
10578,3.4
5541,7.1
11428,9.6
6172,11.8
1540,6.6
9409,12.7
2681,12.1
15163,17.0
11185,20.2
13704,19.1
6313,7.6
1191,10.8
13964,10.8
5293,18.6
1542,6.4
11493,14.1
11516,18.0
7056,9.6
2539,12.5
953,16.6
7241,10.1
6731,20.2
4846,11.2
6801,21.8
8010,11.9
4330,8.1
8924,16.9
5334,18.8
7330,6.0
9348,23.0
4729,0.1
11486,16.5
6541,4.6
11174,22.6
5305,12.6
5161,7.8
7860,16.4
2156,5.2
1062,5.2
10808,16.6
1167,6.5
11414,7.7
3636,8.0
7651,5.4
5588,8.8
11130,17.8
7192,18.0
4491,5.2
7266,3.4
11332,-0.3
4980,18.3
8335,13.6
15269,15.1
11769,10.8
4946,21.0
2782,19.0
717,4.2
10011,10.0
2502,9.9
4360,2.6
4171,14.6
8082,5.0
14977,9.9
395,8.2
13923,6.2
14512,10.8
7186,16.1
15071,14.5
4492,4.6
1365,13.6
14625,8.1
14191,7.6
8787,7.2
14397,19.6
12144,7.8
13584,5.6
5917,5.4
4968,21.4
2914,4.4
15222,16.7
10518,8.4
5644,15.9
3766,5.2
3440,14.6
12043,10.3
12324,13.3
7357,5.4
6806,23.8
9879,9.1
2143,9.6
5104,2.6
5073,7.8
1571,9.1
4079,5.2
1122,3.9
2786,15.5
14527,16.8
2967,2.8
2504,11.6
5988,15.0
11657,-0.5
8867,7.6
11000,2.0
7164,16.8
11540,16.4
728,6.2
7587,16.6
7543,17.5
412,8.2
11338,4.4
9708,16.9
5745,16.0
7668,3.4
825,7.2
3267,2.0
3974,8.6
8808,6.5
8306,17.6
417,8.6
11261,14.4
9817,3.1
6748,16.0
8967,19.9
12377,10.3
11088,12.6
14807,19.9
2082,17.0
8945,18.6
10738,12.4
12161,8.9
3373,8.7
5726,16.3
4107,12.1
10636,3.6
4380,7.5
7723,7.8
1066,3.7
3913,18.8
13479,10.7
5536,10.2
8002,11.5
5387,10.4
5732,13.6
11690,1.3
2738,19.6
5052,4.9
4000,9.6
9760,17.6
2427,16.0
11938,16.8
6833,17.0
10123,16.6
1687,21.8
851,9.6
11738,5.3
6303,5.4
9087,11.5
12784,8.5
14593,3.9
5878,10.8
8527,12.8
2839,15.0
11279,12.2
4611,19.2
9540,4.6
9207,10.8
11008,7.7
9823,4.6
2489,9.6
11922,14.7
6905,10.1
7390,7.7
11443,13.7
2849,11.8
14069,23.1
6665,10.2
5881,9.6
10262,3.2
4452,10.2
9949,10.2
7421,14.2
13600,8.4
9827,3.0
12838,10.9
6484,11.9
2479,11.8
6617,9.4
10457,16.5
11151,18.1
13515,6.8
14903,11.1
11251,12.1
13245,10.8
14061,18.9
2141,10.4
13296,14.8
11310,-0.6
5188,9.6
14891,13.4
12237,17.0
11548,15.7
2744,16.0
7253,10.4
13284,14.9
3506,21.8
1679,17.8
4249,17.6
3147,18.0
8130,8.2
10486,14.8
7004,9.8
580,19.6
9662,16.5
12991,22.4
4070,10.8
13500,13.3
3343,1.8
13184,3.2
7404,12.0
12775,8.2
3672,3.0
559,14.4
5237,10.2
7805,21.0
13407,13.3
11041,9.6
512,14.3
12921,17.9
1081,-0.6
1664,20.6
9204,8.9
1931,8.8
14840,17.2
1150,-0.4
2838,17.2
5949,9.1
8308,14.6
8932,21.2
15021,12.5
14262,6.8
5177,5.3
11867,15.4
14098,17.1
830,15.0
8311,15.5
4752,10.2
14975,4.1
14918,9.6
15252,10.0
635,15.6
4465,5.2
12556,12.4
6799,23.4
7987,6.6
7079,18.2
6966,2.5
4142,19.0
7027,13.6
9183,4.4
876,10.8
4869,11.7
5315,15.6
5222,13.2
4,-0.8
3051,11.0
5691,20.6
3124,15.6
14599,10.1
10852,14.2
2491,9.6
13365,18.4
3854,24.7
13125,4.5
4777,1.2
9907,9.0
14640,-0.4
7509,22.2
6457,18.6
6293,8.3
1148,2.8
11453,7.1
574,18.4
3769,6.9
11928,14.0
4146,12.9
853,4.6
10174,8.6
10966,0.1
5919,8.8
13121,4.1
13403,18.3
9358,19.8
6614,5.9
6002,12.3
9163,12.0
10893,5.4
4495,6.0
8173,11.8
6655,7.4
12039,2.8
2368,14.0
12307,16.6
4780,3.4
12323,14.1
7992,7.0
2950,1.5
5625,9.5
6971,0.1
8716,11.1
10647,6.4
13208,9.2
1841,5.9
5986,16.4
537,14.4
2806,14.0
5801,13.6
5596,16.4
7206,17.5
7343,0.8
12533,16.4
7560,15.0
8096,0.4
11367,3.0
784,2.1
12249,15.6
1409,11.4
10729,11.7
154,15.9
7806,18.8
3009,5.0
1686,21.2
11093,12.4
4014,6.5
7455,13.8
12913,14.4
3863,17.6
2733,21.2
1895,5.4
5442,6.1
569,18.2
6709,13.8
5854,3.9
1816,8.6
10257,6.1
8319,15.3
3394,13.9
3327,4.2
15314,5.6
6102,15.5
2975,3.1
980,17.8
10492,15.7
190,17.2
9331,16.8
5088,4.2
699,2.8
14976,8.6
606,17.8
12468,4.8
301,7.7
14832,19.1
3420,15.5
15042,11.9
1060,7.3
14056,18.6
15181,20.3
10757,14.8
3444,13.6
1069,4.6
10716,17.4
2205,-1.4
9435,12.0
7339,10.2
8208,16.4
7679,2.2
11312,-0.5
13503,10.6
4642,16.2
7683,2.9
12946,18.5
9007,14.3
7996,7.4
11259,13.8
12740,8.8
5600,12.0
9151,8.8
7022,5.6
14619,3.8
4893,20.5
225,18.6
14362,8.4
3354,6.3
5895,7.4
10677,7.7
8754,4.2
3436,13.4
14565,9.4
14373,14.8
1693,19.6
6893,9.4
1045,7.7
3446,13.6
12757,5.1
8050,3.6
9146,5.8
15313,4.4
10927,3.8
11296,7.6
4735,9.0
4496,9.8
1218,9.0
13446,8.0
13703,19.0
6015,17.8
9719,20.2
3987,1.2
4911,17.8
9492,2.8
4493,5.3
6944,5.0
5699,18.8
8352,6.5
12259,23.3
13992,11.9
956,20.0
11983,13.7
11426,9.7
2869,9.4
11969,16.4
4433,1.8
4973,14.6
14207,6.5
2961,9.4
14172,14.1
2200,-1.2
98,9.5
15116,20.3
2557,2.7
11375,2.9
8445,6.0
12115,10.8
4199,16.0
9637,13.0
5539,8.5
1648,20.8
12874,13.0
12915,13.4
12183,14.6
9888,3.1
11383,4.8
6197,3.6
6295,4.0
4499,9.6
1154,8.0
2255,5.1
9874,5.3
3170,14.8
7400,13.8
10248,3.8
7158,20.8
12282,23.2
15137,16.2
3108,21.8
4548,12.7
11915,17.8
14589,5.5
5423,9.4
2049,15.8
13168,0.5
11835,13.3
9208,10.7
8815,1.2
14681,8.0
15034,9.4
14075,18.8
262,14.2
13922,3.4
11561,15.3
4061,6.2
5534,5.8
14486,15.7
14257,6.8
6616,7.9
8120,5.4
8155,9.6
1802,4.6
4736,6.7
15325,8.6
2385,21.4
6694,13.6
5759,11.2
1959,10.4
2976,2.6
8680,14.4
1843,2.9
1734,15.6
2911,1.6
11411,10.4
8338,15.3
13822,7.6
1986,15.6
9561,1.3
6546,8.6
14243,9.7
7098,14.2
2811,12.2
659,11.0
9986,16.3
2511,3.1
11589,12.4
4282,12.0
9339,19.1
11464,18.5
8800,2.6
6287,5.6
11774,11.1
1930,9.3
7125,17.7
197,20.0
7777,9.1
2931,0.5
8004,9.2
2327,13.2
4389,6.2
8958,19.5
12688,14.6
4218,23.6
11447,9.3
202,13.8
3510,16.0
4931,15.7
14582,6.0
5535,7.4
9925,2.7
5791,11.6
10969,7.2
1707,18.0
5172,0.8
5249,12.0
13949,12.9
11666,3.2
6528,5.3
15113,17.1
5855,3.2
8164,11.5
854,8.6
13877,3.0
14555,12.9
4737,8.4
12289,17.3
10352,14.2
698,1.8
11344,5.7
11191,17.0
3696,5.6
1636,17.5
7280,3.6
7554,19.8
11649,6.5
3581,11.2
1291,18.7
12851,12.5
6585,3.1
13808,10.4
1853,6.1
5232,14.6
3763,7.8
3304,3.6
1495,1.9
13919,2.4
11935,15.5
11637,7.9
7994,4.5
1998,18.5
663,8.8
12971,16.4
13545,10.2
3748,4.2
4413,1.9
12936,17.1
5530,0.7
5575,8.0
8901,10.7
7526,15.8
9474,5.7
5864,6.6
13260,10.9
10867,10.6
6776,19.8
12221,16.1
1306,20.6
13688,18.7
13696,17.1
7392,12.0
10429,16.2
11494,18.6
5592,12.2
10230,9.3
9721,17.2
