,sunshine,global_radiation,cloud_cover
6114,0.6357276919892645,0.1713114903600176,-1.0974056159583405
3355,0.8591653976384023,0.26138756402663293,0.35157646255091085
6831,0.8343389858996093,0.5090967666098251,-0.61441158978859
5181,1.2812143971978849,0.4190206929432097,-2.5463876944675916
13101,-0.4069816010400455,-0.8307848291810778,-1.0974056159583405
1427,-0.6800721301667696,-0.9884179580976545,-2.063393668297841
13310,2.3735765137047813,2.366915785983766,-2.5463876944675916
8310,-0.23319671886849389,-0.29032838718138587,0.8345704887206613
1041,-0.7793777771219419,-0.9208609028476931,0.35157646255091085
14425,2.050833161100471,-0.8870823752227124,-1.5803996421280908
13906,-0.9283362475547006,-1.044715504139289,0.35157646255091085
7750,0.784686162422023,0.46405872977651735,-0.13141756361883955
1413,-0.9779890710322867,-1.055975013347616,0.35157646255091085
114,0.3626371628625404,0.7568059691930171,0.35157646255091085
14031,1.6784369850185743,1.9277949268590164,-2.063393668297841
8813,0.8839918093771955,-0.2227713319314244,-1.0974056159583405
13549,-1.077294717987459,-1.1010130501809237,1.3175645148904118
230,-0.9283362475547006,-0.3353664240146935,0.35157646255091085
8188,0.08954663373581641,0.8806605704846132,0.35157646255091085
15091,1.9267011024065053,2.220542166275516,-2.063393668297841
13661,0.7350333389444368,1.3085219204010359,-0.13141756361883955
2746,0.8343389858996093,1.3985979940676512,-0.13141756361883955
10629,-0.9779890710322867,-1.0109369765143084,0.8345704887206613
5516,0.7102069272056438,-0.4254424976813089,-1.5803996421280908
1520,0.75985975068323,0.04745688906842155,-0.13141756361883955
13658,1.330867220675471,1.6800857242758243,-1.5803996421280908
8827,-1.0276418945098729,-0.8533038475977316,0.35157646255091085
214,-0.03458542495814907,0.6216918586930942,0.35157646255091085
10061,1.9515275141452983,2.0178710005256315,-2.063393668297841
14435,1.3805200441530574,1.7476427795257858,-0.61441158978859
7596,1.1074295150263334,-0.04261918459819377,-0.61441158978859
14631,-0.08423824843573531,-0.797006301556097,-0.13141756361883955
6903,-1.077294717987459,-1.1685701054308852,1.3175645148904118
11264,-0.7545513653831489,-0.8758228660143854,-0.13141756361883955
2487,0.5115956332952991,-0.3015878963897128,-1.5803996421280908
15323,-0.9531626592934936,-1.1573105962225583,0.35157646255091085
6017,2.795625513264264,2.614624988566958,-1.0974056159583405
6925,-1.077294717987459,-1.202348633055866,1.3175645148904118
2182,-1.077294717987459,-1.202348633055866,0.8345704887206613
4303,0.561248456772885,-0.12143574905648218,-1.0974056159583405
11514,0.9336446328547815,1.454895540109286,-1.0974056159583405
3877,0.5364220450340921,0.9144390981095939,-0.13141756361883955
11027,-0.3573287775624594,-0.3128474055980397,-0.13141756361883955
3477,0.4867692215565058,1.162148300692786,0.35157646255091085
14777,1.231561573720299,1.7026047426924782,-0.61441158978859
10216,-1.077294717987459,-1.202348633055866,1.3175645148904118
6700,1.231561573720299,1.443636030900959,-0.13141756361883955
7267,-1.077294717987459,-1.1573105962225583,1.3175645148904118
3115,0.8591653976384023,1.3985979940676512,-0.61441158978859
4556,-1.077294717987459,-0.4254424976813089,0.8345704887206613
6912,-0.03458542495814907,-0.8758228660143854,-1.0974056159583405
