,mean_temp
12421,8.6
11573,17.0
8693,9.2
643,9.8
1539,9.6
1211,10.8
15334,2.6
14006,13.6
8864,4.0
6106,15.0
5615,8.0
13497,10.7
1464,11.3
1192,12.4
3590,5.8
15052,12.5
6360,16.7
8697,8.4
12475,3.7
6719,12.2
506,15.6
13523,7.2
9462,8.6
14293,6.0
9840,4.2
1773,13.0
272,14.4
12518,7.0
14384,15.1
3618,3.0
2381,17.7
7008,4.4
13422,14.1
4633,17.2
8504,6.5
746,3.0
7707,8.0
3569,11.4
8982,25.4
9997,14.6
8557,14.8
6448,15.6
5599,12.3
14336,8.0
11018,6.1
8572,17.2
10810,
1912,6.8
14350,11.9
599,13.8
3892,14.3
5540,7.6
1652,23.4
8106,7.6
1893,3.7
11386,2.7
6502,14.2
4362,7.4
14994,4.3
375,1.6
1966,9.6
3957,11.1
13478,9.5
5696,21.8
1243,13.6
12663,18.8
12357,9.7
9354,20.6
941,18.2
10586,7.4
3346,2.6
2657,2.8
15004,10.0
10007,16.3
5326,16.2
10034,15.8
6578,-0.7
2799,13.6
4306,16.0
11098,13.9
12586,17.0
7244,7.0
298,11.6
12517,6.7
3823,22.4
10165,13.2
7977,8.6
2035,23.2
4039,11.5
10036,18.9
11001,3.5
1499,2.2
3512,15.6
15219,13.8
8844,8.0
8362,4.4
6828,16.2
7130,18.4
14991,8.5
11554,19.4
4085,9.4
242,18.0
13043,18.4
1644,18.6
7371,6.2
9676,20.6
5594,14.3
11500,22.4
10511,12.8
5231,11.6
2076,12.8
4103,5.8
7493,21.8
9043,8.6
5968,18.6
12817,6.1
12109,7.6
3966,10.2
10622,6.6
15019,7.2
14396,19.9
6754,14.7
10721,19.2
9322,14.2
12758,5.1
4078,4.2
7754,9.1
8832,8.4
2778,19.3
4603,18.2
4932,15.8
1985,16.0
3861,19.8
7774,7.1
325,5.0
14401,16.0
6394,15.8
15114,18.8
4054,9.6
2237,-1.9
5229,11.2
4571,18.6
8976,20.4
7454,14.4
1268,16.2
864,13.3
4942,17.2
2253,7.2
6010,16.0
6911,2.8
14285,4.1
6998,5.5
371,5.2
10984,4.2
7940,15.0
609,15.7
4651,13.8
12834,10.2
8872,16.6
11963,20.9
14807,19.9
11526,17.4
2364,14.4
7766,5.8
7148,17.8
9103,8.2
3789,16.4
11193,19.9
5581,7.6
9452,11.7
5060,10.8
15045,11.7
13509,14.0
8671,13.9
662,8.8
14187,10.7
10407,15.8
2776,17.0
4535,10.7
7189,19.6
9948,11.1
5573,7.0
6135,12.6
4427,0.2
5247,12.2
10633,6.6
3981,2.7
7825,14.7
2669,8.3
3977,8.0
279,15.9
13645,16.8
8718,11.2
7452,19.0
5197,6.6
13689,17.0
14300,2.1
4155,12.0
10356,13.4
4883,16.3
5807,12.2
3809,10.8
8713,9.7
10455,15.2
4683,11.0
15113,17.1
12911,13.4
12973,17.7
5593,9.0
11061,12.2
6897,11.6
4563,17.2
8376,7.9
12500,1.3
12961,18.6
1269,14.5
2350,9.8
8745,2.3
1384,9.0
9595,5.0
9036,12.5
5856,4.0
297,11.6
8635,19.0
13506,11.0
14021,18.0
10065,21.6
2077,14.3
9593,10.2
12239,18.1
2229,4.3
2842,13.4
2537,8.6
194,17.6
12720,10.3
7362,8.9
6636,6.7
7498,19.2
11110,18.6
4042,8.0
6553,3.8
13451,13.9
5505,8.7
6854,14.4
6761,18.6
5300,17.1
11838,12.6
320,4.8
7135,16.2
1371,11.4
15061,7.7
2654,3.8
9099,8.0
10714,10.2
3398,11.9
8532,13.1
9818,2.6
11529,20.7
10812,17.0
12882,10.8
926,18.6
244,18.3
7469,17.1
8207,16.9
143,11.0
5983,10.7
8151,10.1
2363,13.4
11227,15.1
129,10.4
1161,6.6
10639,2.7
15029,8.9
5953,6.0
287,12.4
9597,11.4
5308,18.5
8681,13.8
1170,4.8
13340,20.2
9404,16.6
6792,21.4
11232,12.8
1859,8.6
10940,3.2
10140,15.8
6781,17.2
11331,-0.9
10420,19.6
3121,15.3
8579,13.9
1311,21.0
1032,9.3
8339,11.6
10245,11.6
6382,12.8
7910,15.8
931,19.4
691,13.2
10138,12.4
6364,17.8
1909,6.8
9021,17.2
13687,18.5
15282,8.8
44,-0.2
3939,11.8
10104,19.4
7108,15.2
9602,6.1
4319,7.3
2965,3.4
3969,6.8
9379,21.4
13754,19.0
10215,0.1
13209,5.8
7478,16.9
6308,12.3
4159,12.6
3092,14.4
11981,10.2
7954,10.5
5555,7.2
3982,0.5
14212,4.0
6940,6.2
1404,11.6
3195,12.4
14666,11.1
10504,12.8
9974,11.2
969,20.0
12445,6.8
6543,7.6
9117,4.4
2843,14.4
2851,12.5
12634,19.4
13383,19.7
5956,9.9
10855,14.1
12235,15.0
4471,7.0
12815,5.6
12313,16.3
1789,8.8
12692,14.6
2059,23.6
7143,19.2
9578,12.6
1902,3.7
4686,10.8
10377,14.6
8090,3.4
4922,17.8
6785,20.0
13652,12.8
75,3.5
2345,17.7
6447,16.0
8430,11.4
8622,18.1
4586,21.8
14771,13.9
9883,3.1
11979,8.9
12503,1.5
1553,4.1
5874,7.5
8432,10.0
8975,18.8
12760,8.0
14969,5.8
9169,6.6
11467,16.4
5695,22.4
2941,0.1
10206,7.2
10243,11.6
7381,9.8
12359,7.6
1620,16.6
15328,11.2
7905,18.6
10797,22.0
12437,-0.6
6782,20.6
12534,10.0
13477,7.9
10266,3.2
1609,10.9
3096,15.5
2415,15.6
10744,16.0
2017,19.4
2971,0.5
15039,5.7
3246,5.8
124,6.4
1106,-1.8
1814,9.0
11962,20.4
14060,18.0
8790,7.8
2123,11.0
14414,21.0
10726,15.4
10967,-0.2
8970,19.7
14833,16.2
2197,-0.8
4051,7.4
1216,10.4
7701,9.9
725,3.1
9170,1.9
808,8.0
11488,13.9
10679,8.8
4906,15.5
10694,9.1
13873,10.2
3962,5.9
11878,17.8
2671,10.8
9754,18.4
9427,15.3
9417,12.8
1764,7.0
10963,-1.0
607,17.0
9657,17.2
9937,
3217,6.8
5737,11.8
8479,11.2
2053,20.4
3164,16.4
11258,14.9
11743,10.4
13650,13.4
1657,26.0
8069,8.2
8644,15.2
2710,13.1
14067,23.6
7549,20.2
4266,15.6
6715,12.4
422,2.8
5316,17.1
8849,11.5
2845,9.8
4066,8.8
13519,7.0
5244,17.8
1001,12.5
4198,18.4
2418,15.8
11982,10.0
3575,12.9
6726,15.4
3847,17.0
961,17.8
13630,6.6
10680,9.0
15223,14.8
757,8.4
5313,16.8
2284,14.8
12884,13.0
9606,7.9
4827,10.5
13590,6.8
807,5.8
3907,18.3
7023,7.8
1956,10.2
9343,21.6
10498,
12505,1.9
2402,16.6
11024,8.6
1073,-2.1
6524,3.4
14296,4.7
15332,12.0
8095,2.6
11427,9.5
12866,5.2
11465,19.9
12245,16.0
1003,15.7
7658,-0.7
14449,23.8
7566,16.8
14174,11.7
5368,12.0
12384,7.7
6289,5.6
12346,11.3
13518,7.6
9772,11.1
985,14.9
11014,7.8
6169,10.6
11736,6.7
7384,9.3
14287,3.1
14019,11.7
9954,9.2
14379,16.6
9460,9.8
2462,15.4
268,17.2
7962,11.4
3580,14.0
71,4.6
13426,14.3
12460,1.2
11809,13.2
2821,13.0
14363,7.3
589,15.5
10708,14.6
11308,2.1
11311,-0.2
11907,16.4
11074,8.8
3758,10.2
6845,15.0
2028,19.2
8869,14.8
11112,13.4
12545,15.9
5454,7.5
14387,14.8
11943,16.1
13498,13.1
13634,7.8
2432,20.0
4647,15.0
8469,6.8
9892,5.1
896,18.0
12623,21.5
1587,12.4
6686,8.6
1719,14.6
6100,14.6
3806,10.4
8806,5.2
12277,21.1
3961,6.4
10912,12.6
7036,9.8
13430,12.1
890,14.6
13833,12.2
4006,9.4
4939,16.3
12146,9.3
10044,25.7
5898,5.8
13119,7.2
12802,7.4
11569,16.7
584,20.8
3932,12.3
1260,13.3
10697,7.2
310,10.2
1716,12.8
6009,13.4
2052,20.6
11495,20.4
4668,12.5
4298,7.6
6646,9.4
3783,14.4
1008,13.6
7347,3.6
12795,4.1
14383,14.9
8383,2.2
10349,11.4
4059,5.6
8721,8.2
90,8.0
1987,18.0
11086,12.4
14818,19.9
11989,13.9
7279,0.2
14180,10.8
12945,16.6
13320,17.6
14915,12.0
9517,6.7
13318,16.7
13204,8.5
2925,4.7
11441,14.5
8185,17.4
5884,7.6
2341,12.8
11617,8.9
10897,5.8
627,18.6
10298,10.0
7545,18.6
9966,11.1
4765,4.3
14739,10.6
12952,18.1
128,10.0
12247,16.6
10652,8.9
4182,14.2
7299,9.6
6995,8.2
2398,19.5
13745,18.1
1186,8.6
12522,14.8
14910,6.0
5314,16.4
9220,10.0
4247,15.6
14659,7.2
9107,3.4
9497,8.6
1096,5.6
6653,8.0
1273,17.1
5698,20.0
12754,7.7
8728,7.4
6797,25.4
9590,11.2
6615,9.8
3358,9.2
7755,6.4
183,16.9
12123,10.9
11580,13.7
6513,11.5
4567,21.5
6603,4.2
14321,-0.3
1961,10.0
4992,13.2
4891,19.2
8039,6.6
5869,4.5
9570,8.0
14553,12.1
6226,5.1
12737,6.7
10856,13.5
1251,23.2
3176,18.8
3359,8.1
11930,16.1
9850,2.8
12164,8.9
15082,11.9
7411,7.3
7538,14.8
1051,9.0
9221,12.6
8464,8.0
4763,4.4
15163,17.0
1874,3.0
9278,13.6
10590,6.7
7282,10.6
9008,14.4
11678,1.0
4322,9.0
9448,5.2
5831,5.4
12443,1.6
12368,6.0
12506,2.7
13452,14.1
11931,16.0
4485,14.0
8615,17.3
3924,13.0
14545,7.3
10089,17.0
11322,3.9
7850,17.4
12391,4.6
3113,20.6
3303,2.3
9536,7.2
1690,19.9
9861,5.4
5048,8.0
10330,15.6
3308,2.8
1504,0.8
1806,0.4
3871,20.9
10198,9.6
3791,18.3
14614,4.0
11862,14.3
10676,4.2
1717,14.9
2696,15.2
1848,2.6
4512,9.5
12412,8.2
6622,7.7
3435,14.0
10385,17.2
142,11.8
10743,18.4
6992,6.3
10345,14.9
10108,19.6
1117,4.9
1756,7.0
497,18.3
6751,14.2
870,16.8
3357,6.6
9104,8.6
7678,3.2
721,7.6
886,13.6
14735,9.1
11245,12.4
15236,15.8
8347,6.6
9712,17.6
8102,8.8
13346,20.0
10465,16.0
314,5.7
13731,18.4
11454,7.2
4204,14.4
5850,4.6
6129,17.4
5447,4.6
3129,17.4
1996,21.2
11377,7.0
3968,11.5
12118,5.4
336,10.4
12119,8.1
12847,6.7
10625,5.0
2985,4.1
4620,20.0
6531,4.6
10087,15.6
3558,14.4
14942,5.3
3416,12.8
307,12.8
15231,19.2
11635,7.0
348,6.8
5918,5.8
13488,13.1
7243,7.6
14586,9.7
4482,12.5
12192,14.4
9421,9.6
8263,20.4
10324,11.0
6855,15.3
12479,4.2
10970,8.6
12499,4.0
10303,8.2
1666,21.0
7579,12.0
5570,5.8
52,4.3
10196,
6263,6.0
1445,6.8
10073,20.4
10419,18.7
1695,20.5
1574,9.0
11364,1.5
4405,4.4
1630,16.2
12900,11.7
1881,2.8
5074,8.9
5509,4.5
14916,9.2
11287,9.1
9040,14.6
10894,3.8
10637,5.4
186,19.6
5558,7.4
7185,18.8
14197,7.7
11778,13.7
6587,7.4
1234,13.4
12047,11.5
3915,17.0
446,1.6
844,5.0
5201,8.0
14734,7.7
11823,15.5
2440,11.7
3103,16.1
7692,4.0
4774,4.4
9718,19.4
6974,3.3
6094,17.6
9486,4.0
2153,11.4
5518,5.5
12288,17.5
5067,6.6
12949,16.3
12948,18.5
12778,6.7
776,-0.4
8417,6.4
14269,8.6
6324,11.3
4920,16.4
13356,16.8
9182,3.6
14574,6.2
10815,17.2
3136,16.8
12920,17.6
5462,3.9
3183,14.8
12738,5.2
7522,21.0
12745,5.2
3199,16.3
11606,14.9
1289,20.9
15239,19.4
14649,8.7
11409,9.1
7542,20.8
1879,3.6
13031,18.4
10236,10.8
5457,6.8
2148,6.8
4131,12.2
1036,14.6
8828,9.4
14625,8.1
4134,9.4
649,9.6
9275,14.4
6711,19.6
861,16.2
9095,9.1
191,17.4
8301,12.0
6026,15.9
1942,14.6
4331,10.4
13595,7.6
8775,2.8
7972,10.6
11864,21.8
11474,13.6
11374,2.7
2775,17.0
4145,13.1
13206,4.8
2617,1.2
2411,15.1
1094,6.9
6065,21.8
1546,6.2
4589,19.3
6034,24.0
10388,18.0
6953,9.2
3135,17.4
3856,25.6
14154,15.9
6419,20.8
3805,10.6
13379,17.2
14479,20.1
7431,12.6
6774,19.5
13484,12.7
464,7.1
1257,16.9
2259,6.8
5630,16.4
14865,18.1
6231,4.0
7382,8.1
10826,17.4
12660,20.3
1262,15.6
13821,6.9
7212,16.0
975,15.8
10974,8.2
5866,5.6
9133,1.6
6582,-1.7
2387,15.7
14927,6.8
5021,15.4
7129,18.2
12820,8.4
3882,16.6
6055,25.2
13950,10.8
11278,11.5
10920,3.9
3875,19.4
2789,14.3
9136,9.3
13642,20.0
1857,5.0
13308,11.4
4108,12.5
5213,8.6
8281,16.4
3255,2.0
7323,9.3
2690,11.4
7389,8.6
4627,20.6
14521,14.6
1319,18.8
11574,17.7
15160,18.0
5162,8.5
13080,15.5
13963,9.9
1135,7.4
4529,14.8
3505,19.4
4749,10.0
7086,10.0
9941,4.0
11620,6.3
15141,18.5
6336,9.2
11195,18.8
6982,11.0
13063,11.6
2505,4.4
2904,4.8
570,17.4
1448,5.2
3414,14.3
14082,16.3
11028,9.4
9290,23.2
12194,13.4
6837,16.8
3226,11.0
14951,10.0
4383,6.7
9229,6.4
7845,12.3
3539,18.3
12899,11.9
13759,17.0
2827,15.6
5780,11.0
4996,11.6
1338,13.7
3262,5.0
7876,15.9
11063,13.0
6838,14.2
5741,13.7
650,9.4
6039,18.9
2258,6.5
5395,12.2
14743,12.7
7082,13.9
11914,16.9
3521,15.0
11523,23.3
4478,6.2
5660,19.7
13358,15.0
67,7.8
14389,15.2
12153,10.1
7609,14.8
1258,14.7
12242,18.1
13073,16.2
991,17.0
3504,18.5
8305,16.6
919,20.8
165,11.8
10107,
13110,8.9
9141,10.1
4594,18.8
12434,-1.2
2850,10.8
12527,10.1
15309,7.6
12456,2.7
4460,11.8
11437,14.9
6623,7.9
9306,15.8
12867,7.4
8490,9.4
9867,3.3
2735,24.0
5669,19.4
4988,18.3
13817,10.0
2378,16.0
10643,6.4
4172,13.2
8092,3.8
12264,15.3
2103,11.4
3759,7.8
13975,11.8
1837,6.6
13555,4.0
12744,5.8
12516,7.7
5710,16.4
8799,5.3
4500,8.5
1093,6.8
13594,9.0
6718,11.0
11012,9.8
8960,22.6
160,15.0
203,15.8
6483,12.4
3940,10.9
15121,19.1
4933,17.6
11856,14.7
7647,7.5
1230,17.2
9166,12.8
3046,10.1
7957,11.0
2915,4.8
13941,8.2
4251,19.8
6111,11.3
6204,-1.5
2725,14.4
4290,17.3
4334,13.8
383,1.8
7485,15.9
4886,14.7
857,13.2
370,5.8
6539,5.6
2561,0.4
3801,16.8
5455,7.6
13180,3.2
13433,11.1
6859,10.9
10447,16.8
13321,14.7
15246,13.2
5944,12.1
615,16.8
2575,10.8
53,4.4
10932,5.0
3340,4.6
12252,16.9
9897,4.6
13914,6.0
15171,16.5
10285,8.7
14129,15.6
5876,5.0
10431,17.4
8995,21.1
1812,6.3
990,17.0
10630,8.2
12870,8.7
8411,2.8
2942,3.8
9480,9.6
3163,17.0
4678,6.6
2618,0.7
3612,2.2
8235,15.1
7871,20.1
13347,17.9
3792,18.6
9695,21.0
10364,17.0
10045,24.9
3439,13.1
1892,9.0
14796,19.1
14323,4.5
5255,13.2
13908,5.9
5167,4.0
6460,16.8
1505,0.6
12001,12.0
670,6.4
9471,10.0
11631,16.1
897,12.8
3306,6.2
8026,4.5
6239,3.3
2890,5.8
6003,12.7
7739,12.5
11683,0.2
11105,16.8
8397,7.4
2,-2.8
9961,6.2
13047,15.5
6079,18.6
531,16.1
13233,8.3
8181,17.7
13281,13.1
6476,11.8
15111,13.3
13006,17.4
8923,19.2
3406,9.4
5991,17.0
6328,8.9
11176,19.0
2565,5.2
2581,2.0
12524,13.2
8385,2.4
2607,-0.9
10725,16.4
14542,10.2
9447,10.4
2104,11.8
14278,3.8
10930,4.8
14048,24.5
4994,15.0
11466,21.7
5057,11.8
658,9.8
4434,6.0
14575,7.7
3816,21.6
6773,16.4
14462,24.5
9813,6.5
14474,18.9
7260,3.2
3904,15.3
10944,7.7
13669,14.6
9288,19.4
6811,20.0
11042,11.2
9359,18.8
3700,6.0
11701,11.6
1788,4.4
13032,19.0
6314,11.5
3645,11.0
1776,9.0
192,18.4
9012,17.8
10500,12.9
13201,4.0
14683,11.9
5388,12.2
10546,3.1
4951,17.8
2687,13.4
4390,7.5
4927,20.8
5552,11.4
11965,17.5
238,13.4
14233,6.0
10496,10.8
6901,8.3
12735,6.1
15203,21.7
9137,8.5
11084,12.8
8640,19.2
5097,9.0
12733,7.4
11436,12.5
12960,16.6
3552,16.0
15295,9.9
3360,8.4
8328,15.4
5628,11.5
7751,9.5
5783,9.8
4507,8.2
15094,10.7
146,11.3
11299,8.0
2294,9.2
7178,14.8
9928,8.9
14636,5.2
15274,10.0
14549,8.3
14286,4.8
8690,7.9
7081,13.2
4733,9.4
8912,15.2
4384,7.4
12079,5.8
14079,20.4
11842,19.7
4545,16.2
596,15.9
13959,8.2
10782,15.0
5164,4.7
15182,18.1
1647,21.8
6815,17.6
2700,12.6
1700,17.6
2773,15.4
6968,4.4
8143,6.2
6219,8.4
86,4.8
12572,14.0
12540,11.3
13439,13.3
2594,-1.0
11980,7.8
1029,6.3
136,11.8
6972,1.8
11459,12.3
7024,9.6
2854,9.7
1200,9.6
6121,14.2
9763,12.4
8758,12.0
11806,14.6
6296,4.0
3927,14.2
10105,19.0
13559,3.5
8468,7.8
3606,3.4
13690,16.0
2330,13.2
2187,2.2
195,18.3
5059,11.3
802,9.8
2668,7.8
241,18.8
2068,21.8
10553,5.2
13435,9.6
644,12.2
9116,4.0
5103,2.6
1637,18.3
7552,21.3
8312,15.2
3074,13.7
9014,18.0
7296,6.4
3278,3.6
8003,12.1
10327,13.4
4970,19.0
10903,
8326,16.3
6915,9.2
10709,14.8
7829,17.4
62,7.4
12130,6.5
15222,16.7
14280,2.8
11208,22.5
11099,13.9
679,5.3
2041,19.4
8933,20.9
5307,13.5
13215,9.7
3641,6.2
12662,15.8
14454,18.2
3258,3.8
1873,3.2
4744,3.6
9909,8.1
2912,2.2
4027,9.8
5488,8.0
13255,12.0
8024,8.4
7786,12.3
14208,3.2
6864,16.2
489,10.4
8685,12.6
690,12.2
602,14.8
10103,15.4
1014,9.2
869,14.5
1993,17.4
7610,11.8
5283,16.4
4370,2.8
11596,13.6
1361,12.9
10730,11.7
1526,6.4
12791,9.4
1629,16.0
1551,4.8
14442,19.4
14866,16.6
1337,17.2
3901,18.4
5041,9.0
8252,17.7
10442,20.5
13888,8.7
5039,6.8
2346,17.8
14758,14.2
5485,2.0
13619,11.1
5694,23.0
5119,10.3
5166,4.0
1134,5.4
8342,8.0
10772,17.2
10278,10.2
10451,16.6
4017,3.8
10409,17.4
10786,15.6
2424,17.6
4138,17.6
859,12.6
2962,7.6
8089,6.0
12459,4.0
11854,14.8
13138,8.7
13020,15.2
1364,14.4
13571,4.5
1779,2.3
10638,2.7
2101,11.1
1818,11.4
369,4.8
4937,16.1
5285,14.8
8367,7.2
12428,1.4
7071,16.4
2093,11.0
7817,10.9
1920,5.0
82,5.0
7331,6.6
7304,9.6
816,9.7
11880,17.4
4396,1.3
8475,10.4
6124,18.2
4120,8.4
14126,17.9
13620,7.1
1813,7.7
1271,15.4
8751,5.1
2994,2.2
11675,-2.8
6409,19.6
11881,15.7
2642,9.6
9280,17.5
12084,1.5
2305,6.7
11821,12.1
12853,9.0
4195,20.4
12813,4.7
3849,20.2
15109,8.9
12871,13.2
14692,9.1
3554,13.5
2195,1.4
2600,0.3
6163,10.7
1518,6.1
13900,1.9
11239,11.0
6309,9.6
5755,6.5
5633,10.8
8399,1.4
14292,6.3
7162,22.7
12940,15.8
11268,7.6
1988,15.3
9533,7.3
7737,12.4
517,13.5
6160,13.0
13757,18.8
13946,10.5
12371,12.0
11085,12.7
9607,10.5
4456,9.6
2761,15.0
6481,16.2
5911,4.5
13866,6.8
6547,6.3
4855,10.0
7644,6.8
13606,11.2
14863,17.6
6358,16.7
9741,19.0
2438,13.4
3765,10.2
6432,18.4
8643,17.2
7846,14.0
12471,1.4
9665,23.2
13780,14.8
6340,7.4
4821,7.0
18,0.8
3560,9.5
3951,12.8
49,0.5
15187,27.2
887,14.5
6261,0.6
7236,10.6
6989,8.8
6043,23.0
8708,10.4
3168,15.8
2949,3.1
1424,7.9
139,11.2
10116,18.5
10570,6.2
3197,15.8
5131,5.8
112,11.0
8160,8.4
14421,22.1
4559,14.4
4595,19.0
4690,6.6
7951,12.6
11444,8.9
3277,7.0
4068,12.6
4408,2.4
10864,13.2
13174,5.9
9729,19.7
451,9.0
7262,4.8
3731,7.4
7256,7.6
13747,19.1
4986,16.5
3663,4.0
2763,19.6
8850,11.4
11277,11.5
1855,4.8
999,14.0
389,3.1
6426,20.9
1476,10.2
2240,0.9
14519,15.2
14034,14.8
8112,4.0
992,14.8
7032,11.8
4997,12.4
3922,16.6
2972,0.8
6871,9.6
13864,9.0
4769,0.5
1293,16.6
14378,14.8
4173,11.8
2535,5.2
14022,16.0
1907,6.5
13269,9.8
14573,7.5
8560,13.8
6033,22.0
7619,9.0
1151,1.2
1567,9.6
3171,15.4
9689,20.8
7106,15.2
4160,14.3
4287,11.3
2230,3.2
11357,6.0
174,13.8
1903,4.1
9291,19.4
8752,3.6
14710,6.8
3408,12.8
1538,12.0
2292,8.4
9523,4.4
1363,15.0
4357,2.4
5260,13.4
14691,10.5
14471,20.6
680,5.5
12110,8.4
3664,5.1
1661,18.6
508,10.0
166,14.6
12704,10.5
9198,5.9
12793,6.6
7365,13.1
1914,6.8
7263,3.0
14790,19.9
14960,7.0
7361,6.8
1104,-2.6
12012,8.0
9944,9.4
5310,18.8
11566,15.3
5754,11.0
152,16.4
12166,8.5
5679,20.4
14027,17.7
3551,13.0
3722,9.2
11292,4.5
13115,10.5
4538,10.6
11412,5.7
10014,15.3
8463,7.6
1991,19.3
13524,6.0
8501,8.4
5141,8.3
3811,12.2
13679,16.2
3450,15.0
4591,19.4
7352,7.0
205,18.9
9327,19.5
6680,8.8
2749,16.8
8497,8.6
1849,2.0
14029,17.5
10180,13.4
3240,8.3
12162,9.0
3109,20.8
10179,12.8
5934,14.2
12551,13.2
5810,9.8
8575,15.7
5634,11.3
4307,14.9
3156,17.3
6534,3.1
14038,15.6
13338,17.0
12710,15.6
8891,11.4
3832,15.4
13386,17.0
4776,5.2
7997,5.8
4276,15.4
14958,7.5
15170,19.1
14730,12.5
278,13.2
6771,18.6
7415,12.0
3252,4.0
10950,7.6
10672,7.0
14433,24.4
289,12.6
3075,14.8
11077,12.0
9582,9.3
10841,15.2
270,12.5
4570,21.2
13476,5.6
9583,10.4
6696,17.6
4316,11.4
3180,16.1
1422,10.0
8275,17.2
9065,6.4
12097,5.9
4557,14.5
7812,13.2
6297,5.1
14023,19.4
12367,9.3
14874,20.6
1132,9.6
10642,4.0
10521,8.8
6242,2.0
11623,13.0
14385,15.9
7423,12.0
14003,12.1
10152,16.0
12859,9.8
12543,12.7
5520,4.6
9408,14.8
13359,15.3
14550,6.1
9256,9.5
3786,13.8
11400,10.7
8345,10.1
2161,11.2
3008,6.5
1105,-3.6
11304,5.6
692,13.9
12005,9.1
4956,17.3
8307,17.2
4369,1.6
2765,19.0
3929,15.3
11693,4.5
15073,15.9
7778,9.0
11072,13.2
628,17.4
2451,17.8
10942,5.0
3824,18.7
13787,15.4
15279,14.5
3743,11.4
2176,4.0
6689,9.4
8858,8.4
3318,6.4
11121,19.2
9653,15.0
7432,12.6
2787,15.4
1196,5.4
1676,17.1
3947,15.4
7618,9.5
4444,7.8
5722,16.0
11945,14.2
10695,7.4
13009,17.5
2369,14.6
4967,20.9
2217,4.0
8148,10.3
10410,16.0
3326,4.4
14957,6.5
3583,13.6
15003,6.0
15074,15.9
3619,5.6
6217,9.7
2468,16.4
8277,17.9
12985,21.4
5973,10.5
3667,8.4
5158,2.5
7594,11.2
6976,7.1
10211,6.5
3423,16.2
10717,18.0
8199,16.6
2409,14.2
3212,13.5
13136,9.9
5366,15.5
11401,11.6
6593,4.8
2895,13.0
13432,12.7
14148,17.5
3642,7.8
11361,2.4
11288,7.1
12869,7.0
9475,5.4
10193,12.4
13219,9.8
9061,8.8
14867,18.2
13767,18.6
8548,12.8
15204,20.1
5451,11.0
7160,21.2
10685,12.4
7866,13.6
2743,17.4
15233,22.3
10082,19.2
9797,15.8
4958,19.6
12606,23.0
10572,2.6
6474,12.9
7888,20.4
8811,1.5
492,7.2
12251,18.8
1116,6.3
5637,14.6
13483,11.8
15146,17.5
14841,16.8
13894,5.0
13214,11.0
6589,-0.4
15123,17.1
7557,18.2
10692,7.0
12267,18.9
5241,12.5
14196,5.3
2783,17.2
11274,13.1
10661,6.5
1696,19.2
5685,20.2
2295,9.9
5939,14.8
7763,8.6
10244,10.8
9968,10.4
3313,5.4
4781,4.6
8350,7.6
11415,8.0
9784,
9915,2.2
7605,13.1
215,17.9
6707,12.4
12633,20.0
8682,12.0
14025,20.7
3483,16.6
7006,8.7
5102,3.8
6599,5.8
3764,7.5
12160,10.0
6410,20.6
12672,14.7
25,0.8
10601,8.4
7659,1.2
13382,22.9
9744,20.2
14135,15.6
13229,6.9
6683,7.8
9171,4.7
10847,15.1
10039,15.5
12614,24.4
8584,14.5
13512,11.7
13187,5.2
13096,10.0
14811,18.8
12699,16.8
1102,-1.4
3276,10.2
5345,20.2
11904,20.0
13939,6.2
13510,10.9
8386,3.2
8835,10.2
11126,15.3
15329,8.6
2207,-5.2
4552,13.4
4402,5.8
7395,14.5
3718,8.4
972,18.2
4579,17.6
6516,16.0
719,4.2
6155,8.6
14487,16.9
2803,12.8
2566,7.0
4025,7.1
6198,6.6
8224,18.6
13565,12.4
4063,6.2
9889,3.1
2792,15.2
2222,8.0
5818,8.2
3866,16.7
14643,2.3
13297,11.9
13958,11.7
13026,16.9
3227,5.8
4214,20.8
3923,14.2
10469,15.8
11440,14.9
1401,15.0
8931,19.3
7703,6.0
4979,18.3
3253,1.2
13249,11.6
2661,8.4
2158,11.4
8578,15.2
8088,7.8
674,3.9
11658,-0.6
7011,7.6
11254,15.5
10197,10.6
3841,20.2
1815,7.7
12769,6.0
15096,11.5
2100,10.6
13532,1.3
6708,12.8
1673,17.1
10293,8.6
4213,22.0
11557,19.2
15178,20.0
1548,5.3
11079,12.8
8547,11.8
5184,9.7
1461,6.8
14413,20.6
3220,8.2
12939,14.0
14065,22.0
7170,18.0
7430,13.2
14641,-0.1
1751,12.9
3976,9.4
8353,4.0
1772,13.5
9388,15.4
10070,23.2
10860,15.7
2016,18.4
2005,13.8
3893,14.9
3237,7.4
4424,-1.7
10270,7.6
8588,17.2
10980,5.8
2257,5.9
4072,11.6
5574,7.0
9083,12.0
14596,7.6
5355,19.2
8418,4.8
6093,16.8
7935,17.9
12420,6.5
1519,5.4
12535,7.2
1378,11.0
5672,20.4
9215,4.5
2587,3.2
14985,8.0
5621,13.3
12099,6.9
11049,12.0
12631,25.3
5842,7.5
7122,14.0
5832,3.4
9821,2.6
4888,19.2
5904,4.2
522,15.5
8043,4.8
3607,6.8
9120,5.4
234,12.4
3796,22.8
6318,12.4
7094,14.0
10202,9.3
1948,11.6
6361,14.0
14884,10.6
12035,5.2
6091,15.8
10863,12.8
13954,9.1
2224,9.7
9298,20.0
13890,8.3
9010,16.2
5571,5.2
4523,18.1
5793,11.2
13492,9.4
5738,10.0
